EIN_YEAR,Organization Name,EIN,Tax Year,Tax End Date,Location (Zipcode),Federate Campaigns,Membership Dues,Fundraising Events,Related Organizations,Government Grants,All Other Contributions,Noncash Contributions,Total,Philanthropic_Total
,,,,10-30-2020,,,,,,,,,,290389.4167
,,,,09-30-2020,,,,,,,,,,290389.4167
,,,,08-30-2020,,,,,,,,,,290389.4167
,,,,07-30-2020,,,,,,,,,,290389.4167
330215585_2021,ALPHA PROJECT FOR THE HOMELESS,330215585,2021,06-30-2022,92103,0,0,212917,0,20294300,3558897,1630789,24066114,3771814
,,,,05-30-2022,,,,,,,,,,314317.8333
,,,,04-30-2022,,,,,,,,,,314317.8333
,,,,03-30-2022,,,,,,,,,,314317.8333
,,,,02-28-2022,,,,,,,,,,314317.8333
,,,,01-30-2022,,,,,,,,,,314317.8333
,,,,12-30-2021,,,,,,,,,,314317.8333
,,,,11-30-2021,,,,,,,,,,314317.8333
,,,,10-30-2021,,,,,,,,,,314317.8333
,,,,09-30-2021,,,,,,,,,,314317.8333
,,,,08-30-2021,,,,,,,,,,314317.8333
,,,,07-30-2021,,,,,,,,,,314317.8333
330217339_2015,CRISIS HOUSE,330217339,2015,06-30-2015,92020,0,0,0,0,756702,273265,169610,1029967,273265
,,,,05-30-2015,,,,,,,,,,22772.08333
,,,,04-30-2015,,,,,,,,,,22772.08333
,,,,03-30-2015,,,,,,,,,,22772.08333
,,,,02-28-2015,,,,,,,,,,22772.08333
,,,,01-30-2015,,,,,,,,,,22772.08333
,,,,12-30-2014,,,,,,,,,,22772.08333
,,,,11-30-2014,,,,,,,,,,22772.08333
,,,,10-30-2014,,,,,,,,,,22772.08333
,,,,09-30-2014,,,,,,,,,,22772.08333
,,,,08-30-2014,,,,,,,,,,22772.08333
,,,,07-30-2014,,,,,,,,,,22772.08333
330217339_2016,CRISIS HOUSE,330217339,2016,06-30-2016,92020,0,0,0,0,802795,342525,189186,1145320,342525
,,,,05-30-2016,,,,,,,,,,28543.75
,,,,04-30-2016,,,,,,,,,,28543.75
,,,,03-30-2016,,,,,,,,,,28543.75
,,,,02-29-2016,,,,,,,,,,28543.75
,,,,01-30-2016,,,,,,,,,,28543.75
,,,,12-30-2015,,,,,,,,,,28543.75
,,,,11-30-2015,,,,,,,,,,28543.75
,,,,10-30-2015,,,,,,,,,,28543.75
,,,,09-30-2015,,,,,,,,,,28543.75
,,,,08-30-2015,,,,,,,,,,28543.75
,,,,07-30-2015,,,,,,,,,,28543.75
330217339_2017,CRISIS HOUSE,330217339,2017,06-30-2018,92020,0,0,0,0,1433825,346726,183702,1780551,346726
,,,,05-30-2018,,,,,,,,,,28893.83333
,,,,04-30-2018,,,,,,,,,,28893.83333
,,,,03-30-2018,,,,,,,,,,28893.83333
,,,,02-28-2018,,,,,,,,,,28893.83333
,,,,01-30-2018,,,,,,,,,,28893.83333
,,,,12-30-2017,,,,,,,,,,28893.83333
,,,,11-30-2017,,,,,,,,,,28893.83333
,,,,10-30-2017,,,,,,,,,,28893.83333
,,,,09-30-2017,,,,,,,,,,28893.83333
,,,,08-30-2017,,,,,,,,,,28893.83333
,,,,07-30-2017,,,,,,,,,,28893.83333
330217339_2018,CRISIS HOUSE,330217339,2018,06-30-2019,92020,0,0,10770,0,1424698,512193,118107,1947661,522963
,,,,05-30-2019,,,,,,,,,,43580.25
,,,,04-30-2019,,,,,,,,,,43580.25
,,,,03-30-2019,,,,,,,,,,43580.25
,,,,02-28-2019,,,,,,,,,,43580.25
,,,,01-30-2019,,,,,,,,,,43580.25
,,,,12-30-2018,,,,,,,,,,43580.25
,,,,11-30-2018,,,,,,,,,,43580.25
,,,,10-30-2018,,,,,,,,,,43580.25
,,,,11-30-2018,,,,,,,,,,43580.25
,,,,12-30-2018,,,,,,,,,,43580.25
330217339_2019,CRISIS HOUSE,330217339,2019,6-30-2020,92020,0,0,0,0,1933389,437262,74525,2370651,437262
,,,,05-30-2020,,,,,,,,,,36438.5
,,,,04-30-2020,,,,,,,,,,36438.5
,,,,03-30-2020,,,,,,,,,,36438.5
,,,,02-29-2020,,,,,,,,,,36438.5
,,,,01-30-2020,,,,,,,,,,36438.5
,,,,12-30-2019,,,,,,,,,,36438.5
,,,,11-30-2019,,,,,,,,,,36438.5
,,,,10-30-2019,,,,,,,,,,36438.5
,,,,09-30-2019,,,,,,,,,,36438.5
,,,,08-30-2019,,,,,,,,,,36438.5
,,,,07-30-2019,,,,,,,,,,36438.5
330317950_2013,COMMUNITY HOUSING WORKS,330317950,2013,12-31-2013,0,0,0,0,0,0,3077285,0,3077285,3077285
,,,,11-30-2013,,,,,,,,,,256440.4167
,,,,10-31-2013,,,,,,,,,,256440.4167
,,,,09-30-2013,,,,,,,,,,256440.4167
,,,,08-31-2013,,,,,,,,,,256440.4167
,,,,07-31-2013,,,,,,,,,,256440.4167
,,,,06-30-2013,,,,,,,,,,256440.4167
,,,,05-31-2013,,,,,,,,,,256440.4167
,,,,04-30-2013,,,,,,,,,,256440.4167
,,,,03-31-2013,,,,,,,,,,256440.4167
,,,,02-28-2013,,,,,,,,,,256440.4167
,,,,01-31-2013,,,,,,,,,,256440.4167
330317950_2014,COMMUNITY HOUSING WORKS,330317950,2014,12-31-2014,92108,0,0,0,0,0,2127522,0,2127522,2127522
,,,,11-30-2014,,,,,,,,,,177293.5
,,,,10-31-2014,,,,,,,,,,177293.5
,,,,09-30-2014,,,,,,,,,,177293.5
,,,,08-31-2014,,,,,,,,,,177293.5
,,,,07-31-2014,,,,,,,,,,177293.5
,,,,06-30-2014,,,,,,,,,,177293.5
,,,,05-31-2014,,,,,,,,,,177293.5
,,,,04-30-2014,,,,,,,,,,177293.5
,,,,03-31-2014,,,,,,,,,,177293.5
,,,,02-28-2014,,,,,,,,,,177293.5
,,,,01-31-2014,,,,,,,,,,177293.5
330317950_2015,COMMUNITY HOUSING WORKS,330317950,2015,12-31-2015,92108,0,0,0,0,2257896,1355637,0,3613533,1355637
,,,,11-30-2015,,,,,,,,,,112969.75
,,,,10-31-2015,,,,,,,,,,112969.75
,,,,09-30-2015,,,,,,,,,,112969.75
,,,,08-31-2015,,,,,,,,,,112969.75
,,,,07-31-2015,,,,,,,,,,112969.75
,,,,06-30-2015,,,,,,,,,,112969.75
,,,,05-31-2015,,,,,,,,,,112969.75
,,,,04-30-2015,,,,,,,,,,112969.75
,,,,03-31-2015,,,,,,,,,,112969.75
,,,,02-28-2015,,,,,,,,,,112969.75
,,,,01-31-2015,,,,,,,,,,112969.75
330317950_2016,COMMUNITY HOUSING WORKS,330317950,2016,12-31-2016,92108,0,0,178333,0,910318,501953,0,1590604,680286
,,,,11-30-2016,,,,,,,,,,56690.5
,,,,10-31-2016,,,,,,,,,,56690.5
,,,,09-30-2016,,,,,,,,,,56690.5
,,,,08-31-2016,,,,,,,,,,56690.5
,,,,07-31-2016,,,,,,,,,,56690.5
,,,,06-30-2016,,,,,,,,,,56690.5
,,,,05-31-2016,,,,,,,,,,56690.5
,,,,04-30-2016,,,,,,,,,,56690.5
,,,,03-31-2016,,,,,,,,,,56690.5
,,,,02-29-2016,,,,,,,,,,56690.5
,,,,01-31-2016,,,,,,,,,,56690.5
330317950_2017,COMMUNITY HOUSING WORKS,330317950,2017,12-31-2017,92108,0,0,201036,0,847813,557296,0,1606145,758332
,,,,11-30-2017,,,,,,,,,,63194.33333
,,,,10-31-2017,,,,,,,,,,63194.33333
,,,,09-30-2017,,,,,,,,,,63194.33333
,,,,08-31-2017,,,,,,,,,,63194.33333
,,,,07-31-2017,,,,,,,,,,63194.33333
,,,,06-30-2017,,,,,,,,,,63194.33333
,,,,05-31-2017,,,,,,,,,,63194.33333
,,,,04-30-2017,,,,,,,,,,63194.33333
,,,,03-31-2017,,,,,,,,,,63194.33333
,,,,02-28-2017,,,,,,,,,,63194.33333
,,,,01-31-2017,,,,,,,,,,63194.33333
330317950_2018,COMMUNITY HOUSING WORKS,330317950,2018,12-31-2018,92108,0,0,0,0,5739760,988317,0,6728077,988317
,,,,11-30-2018,,,,,,,,,,82359.75
,,,,10-31-2018,,,,,,,,,,82359.75
,,,,09-30-2018,,,,,,,,,,82359.75
,,,,08-31-2018,,,,,,,,,,82359.75
,,,,07-31-2018,,,,,,,,,,82359.75
,,,,06-30-2018,,,,,,,,,,82359.75
,,,,05-31-2018,,,,,,,,,,82359.75
,,,,04-30-2018,,,,,,,,,,82359.75
,,,,03-31-2018,,,,,,,,,,82359.75
,,,,02-28-2018,,,,,,,,,,82359.75
,,,,01-31-2018,,,,,,,,,,82359.75
330317950_2019,COMMUNITY HOUSING WORKS,330317950,2019,12-31-2019,92108,0,0,0,2915400,1426417,944973,0,5286790,3860373
,,,,11-30-2019,,,,,,,,,,321697.75
,,,,10-31-2019,,,,,,,,,,321697.75
,,,,09-30-2019,,,,,,,,,,321697.75
,,,,08-31-2019,,,,,,,,,,321697.75
,,,,07-31-2019,,,,,,,,,,321697.75
,,,,06-30-2019,,,,,,,,,,321697.75
,,,,05-31-2019,,,,,,,,,,321697.75
,,,,04-30-2019,,,,,,,,,,321697.75
,,,,03-31-2019,,,,,,,,,,321697.75
,,,,02-28-2019,,,,,,,,,,321697.75
,,,,01-31-2019,,,,,,,,,,321697.75
330317950_2020,COMMUNITY HOUSING WORKS,330317950,2020,12-31-2020,92108,0,0,0,3252996,1628956,1364328,0,6246280,4617324
,,,,11-30-2020,,,,,,,,,,384777
,,,,10-31-2020,,,,,,,,,,384777
,,,,09-30-2020,,,,,,,,,,384777
,,,,08-31-2020,,,,,,,,,,384777
,,,,07-31-2020,,,,,,,,,,384777
,,,,06-30-2020,,,,,,,,,,384777
,,,,05-31-2020,,,,,,,,,,384777
,,,,04-30-2020,,,,,,,,,,384777
,,,,03-31-2020,,,,,,,,,,384777
,,,,02-29-2020,,,,,,,,,,384777
,,,,01-31-2020,,,,,,,,,,384777
330317950_2021,COMMUNITY HOUSING WORKS,330317950,2021,12-31-2021,92108,0,0,0,1275925,2407658,1487867,0,5171450,2763792
,,,,11-30-2021,,,,,,,,,,230316
,,,,10-31-2021,,,,,,,,,,230316
,,,,09-30-2021,,,,,,,,,,230316
,,,,08-31-2021,,,,,,,,,,230316
,,,,07-31-2021,,,,,,,,,,230316
,,,,06-30-2021,,,,,,,,,,230316
,,,,05-31-2021,,,,,,,,,,230316
,,,,04-30-2021,,,,,,,,,,230316
,,,,03-31-2021,,,,,,,,,,230316
,,,,02-28-2021,,,,,,,,,,230316
,,,,01-31-2021,,,,,,,,,,230316
330352148_2013,URBAN CORPS OF SAN DIEGO COUNTY,330352148,2013,06-30-2014,0,0,0,0,0,50000,207117,50000,257117,207117
,,,,05-30-2014,,,,,,,,,,17259.75
,,,,04-30-2014,,,,,,,,,,17259.75
,,,,03-30-2014,,,,,,,,,,17259.75
,,,,02-28-2014,,,,,,,,,,17259.75
,,,,01-30-2014,,,,,,,,,,17259.75
,,,,12-30-2013,,,,,,,,,,17259.75
,,,,11-30-2013,,,,,,,,,,17259.75
,,,,10-30-2013,,,,,,,,,,17259.75
,,,,09-30-2013,,,,,,,,,,17259.75
,,,,08-30-2013,,,,,,,,,,17259.75
,,,,07-30-2013,,,,,,,,,,17259.75
330352148_2014,URBAN CORPS OF SAN DIEGO COUNTY,330352148,2014,06-30-2015,921380156,0,0,60500,0,56744,226704,0,343948,287204
,,,,05-30-2015,,,,,,,,,,23933.66667
,,,,04-30-2015,,,,,,,,,,23933.66667
,,,,03-30-2015,,,,,,,,,,23933.66667
,,,,02-28-2015,,,,,,,,,,23933.66667
,,,,01-30-2015,,,,,,,,,,23933.66667
,,,,12-30-2014,,,,,,,,,,23933.66667
,,,,11-30-2014,,,,,,,,,,23933.66667
,,,,10-30-2014,,,,,,,,,,23933.66667
,,,,09-30-2014,,,,,,,,,,23933.66667
,,,,08-30-2014,,,,,,,,,,23933.66667
,,,,07-30-2014,,,,,,,,,,23933.66667
330352148_2015,URBAN CORPS OF SAN DIEGO COUNTY,330352148,2015,06-30-2016,921380156,0,0,0,0,597550,188256,0,785806,188256
,,,,05-30-2016,,,,,,,,,,15688
,,,,04-30-2016,,,,,,,,,,15688
,,,,03-30-2016,,,,,,,,,,15688
,,,,02-29-2016,,,,,,,,,,15688
,,,,01-30-2016,,,,,,,,,,15688
,,,,12-30-2015,,,,,,,,,,15688
,,,,11-30-2015,,,,,,,,,,15688
,,,,10-30-2015,,,,,,,,,,15688
,,,,09-30-2015,,,,,,,,,,15688
,,,,08-30-2015,,,,,,,,,,15688
,,,,07-30-2015,,,,,,,,,,15688
330352148_2016,URBAN CORPS OF SAN DIEGO COUNTY,330352148,2016,06-30-2017,921380156,0,0,0,0,416078,76090,3900,492168,76090
,,,,05-30-2017,,,,,,,,,,6340.833333
,,,,04-30-2017,,,,,,,,,,6340.833333
,,,,03-30-2017,,,,,,,,,,6340.833333
,,,,02-28-2017,,,,,,,,,,6340.833333
,,,,01-30-2017,,,,,,,,,,6340.833333
,,,,12-30-2016,,,,,,,,,,6340.833333
,,,,11-30-2016,,,,,,,,,,6340.833333
,,,,10-30-2016,,,,,,,,,,6340.833333
,,,,09-30-2016,,,,,,,,,,6340.833333
,,,,08-30-2016,,,,,,,,,,6340.833333
,,,,07-30-2016,,,,,,,,,,6340.833333
330352148_2017,URBAN CORPS OF SAN DIEGO COUNTY,330352148,2017,06-30-2018,92138,0,0,0,129490,582820,139711,0,852021,269201
,,,,05-30-2018,,,,,,,,,,22433.41667
,,,,04-30-2018,,,,,,,,,,22433.41667
,,,,03-30-2018,,,,,,,,,,22433.41667
,,,,02-28-2018,,,,,,,,,,22433.41667
,,,,01-30-2018,,,,,,,,,,22433.41667
,,,,12-30-2017,,,,,,,,,,22433.41667
,,,,11-30-2017,,,,,,,,,,22433.41667
,,,,10-30-2017,,,,,,,,,,22433.41667
,,,,09-30-2017,,,,,,,,,,22433.41667
,,,,08-30-2017,,,,,,,,,,22433.41667
,,,,07-30-2017,,,,,,,,,,22433.41667
330352148_2018,URBAN CORPS OF SAN DIEGO COUNTY,330352148,2018,06-30-2019,92138,0,0,0,126000,533845,222315,0,882160,348315
,,,,05-30-2019,,,,,,,,,,29026.25
,,,,04-30-2019,,,,,,,,,,29026.25
,,,,03-30-2019,,,,,,,,,,29026.25
,,,,02-28-2019,,,,,,,,,,29026.25
,,,,01-30-2019,,,,,,,,,,29026.25
,,,,12-30-2018,,,,,,,,,,29026.25
,,,,11-30-2018,,,,,,,,,,29026.25
,,,,10-30-2018,,,,,,,,,,29026.25
,,,,09-30-2018,,,,,,,,,,29026.25
,,,,08-30-2018,,,,,,,,,,29026.25
,,,,07-30-2018,,,,,,,,,,29026.25
330352148_2019,URBAN CORPS OF SAN DIEGO COUNTY,330352148,2019,06-30-2020,92138,0,0,0,90000,1262411,926461,0,2278872,1016461
,,,,05-30-2020,,,,,,,,,,84705.08333
,,,,04-30-2020,,,,,,,,,,84705.08333
,,,,03-30-2020,,,,,,,,,,84705.08333
,,,,02-29-2020,,,,,,,,,,84705.08333
,,,,01-30-2020,,,,,,,,,,84705.08333
,,,,12-30-2019,,,,,,,,,,84705.08333
,,,,11-30-2019,,,,,,,,,,84705.08333
,,,,10-30-2019,,,,,,,,,,84705.08333
,,,,09-30-2019,,,,,,,,,,84705.08333
,,,,08-30-2019,,,,,,,,,,84705.08333
,,,,07-30-2019,,,,,,,,,,84705.08333
330352148_2020,URBAN CORPS OF SAN DIEGO COUNTY,330352148,2020,06-30-2021,92138,0,0,0,130000,1958200,59307,0,2147507,189307
,,,,05-30-2021,,,,,,,,,,15775.58333
,,,,04-30-2021,,,,,,,,,,15775.58333
,,,,03-30-2021,,,,,,,,,,15775.58333
,,,,02-28-2021,,,,,,,,,,15775.58333
,,,,01-30-2021,,,,,,,,,,15775.58333
,,,,12-30-2020,,,,,,,,,,15775.58333
,,,,11-30-2020,,,,,,,,,,15775.58333
,,,,10-30-2020,,,,,,,,,,15775.58333
,,,,09-30-2020,,,,,,,,,,15775.58333
,,,,08-30-2020,,,,,,,,,,15775.58333
,,,,07-30-2020,,,,,,,,,,15775.58333
330352148_2021,URBAN CORPS OF SAN DIEGO COUNTY,330352148,2021,06-30-2022,92138,0,0,0,157000,1981922,2149303,0,4288225,2306303
,,,,05-30-2022,,,,,,,,,,192191.9167
,,,,04-30-2022,,,,,,,,,,192191.9167
,,,,03-30-2022,,,,,,,,,,192191.9167
,,,,02-28-2022,,,,,,,,,,192191.9167
,,,,01-30-2022,,,,,,,,,,192191.9167
,,,,12-30-2021,,,,,,,,,,192191.9167
,,,,11-30-2021,,,,,,,,,,192191.9167
,,,,10-30-2021,,,,,,,,,,192191.9167
,,,,09-30-2021,,,,,,,,,,192191.9167
,,,,08-30-2021,,,,,,,,,,192191.9167
,,,,07-30-2021,,,,,,,,,,192191.9167
330433314_2015,NATIONAL CONFLICT RESOLUTION CENTER,330433314,2015,06-30-2015,92101,0,0,0,0,851714,1076360,0,1928074,1076360
,,,,05-30-2015,,,,,,,,,,89696.66667
,,,,04-30-2015,,,,,,,,,,89696.66667
,,,,03-30-2015,,,,,,,,,,89696.66667
,,,,02-28-2015,,,,,,,,,,89696.66667
,,,,01-30-2015,,,,,,,,,,89696.66667
,,,,12-30-2014,,,,,,,,,,89696.66667
,,,,11-30-2014,,,,,,,,,,89696.66667
,,,,10-30-2014,,,,,,,,,,89696.66667
,,,,09-30-2014,,,,,,,,,,89696.66667
,,,,08-30-2014,,,,,,,,,,89696.66667
,,,,07-30-2014,,,,,,,,,,89696.66667
330433314_2016,NATIONAL CONFLICT RESOLUTION CENTER,330433314,2016,06-30-2017,92101,0,0,0,0,806892,1300903,0,2107795,1300903
,,,,05-30-2017,,,,,,,,,,108408.5833
,,,,04-30-2017,,,,,,,,,,108408.5833
,,,,03-30-2017,,,,,,,,,,108408.5833
,,,,02-28-2017,,,,,,,,,,108408.5833
,,,,01-30-2017,,,,,,,,,,108408.5833
,,,,12-30-2016,,,,,,,,,,108408.5833
,,,,11-30-2016,,,,,,,,,,108408.5833
,,,,10-30-2016,,,,,,,,,,108408.5833
,,,,09-30-2016,,,,,,,,,,108408.5833
,,,,08-30-2016,,,,,,,,,,108408.5833
,,,,07-30-2016,,,,,,,,,,108408.5833
330433314_2017,NATIONAL CONFLICT RESOLUTION CENTER,330433314,2017,06-30-2018,92101,0,0,0,0,1514007,1231820,0,2745827,1231820
,,,,05-30-2018,,,,,,,,,,102651.6667
,,,,04-30-2018,,,,,,,,,,102651.6667
,,,,03-30-2018,,,,,,,,,,102651.6667
,,,,02-28-2018,,,,,,,,,,102651.6667
,,,,01-30-2018,,,,,,,,,,102651.6667
,,,,12-30-2017,,,,,,,,,,102651.6667
,,,,11-30-2017,,,,,,,,,,102651.6667
,,,,10-30-2017,,,,,,,,,,102651.6667
,,,,09-30-2017,,,,,,,,,,102651.6667
,,,,08-30-2017,,,,,,,,,,102651.6667
,,,,07-30-2017,,,,,,,,,,102651.6667
330433314_2018,NATIONAL CONFLICT RESOLUTION CENTER,330433314,2018,06-30-2019,92101,0,0,0,0,1265617,1689439,0,2955056,1689439
,,,,05-30-2019,,,,,,,,,,140786.5833
,,,,04-30-2019,,,,,,,,,,140786.5833
,,,,03-30-2019,,,,,,,,,,140786.5833
,,,,02-28-2019,,,,,,,,,,140786.5833
,,,,01-30-2019,,,,,,,,,,140786.5833
,,,,12-30-2018,,,,,,,,,,140786.5833
,,,,11-30-2018,,,,,,,,,,140786.5833
,,,,10-30-2018,,,,,,,,,,140786.5833
,,,,09-30-2018,,,,,,,,,,140786.5833
,,,,08-30-2018,,,,,,,,,,140786.5833
,,,,07-30-2018,,,,,,,,,,140786.5833
330433314_2019,NATIONAL CONFLICT RESOLUTION CENTER,330433314,2019,06-30-2020,92101,0,0,0,0,1178817,986074,0,2164891,986074
,,,,05-30-2020,,,,,,,,,,82172.83333
,,,,04-30-2020,,,,,,,,,,82172.83333
,,,,03-30-2020,,,,,,,,,,82172.83333
,,,,02-29-2020,,,,,,,,,,82172.83333
,,,,01-30-2020,,,,,,,,,,82172.83333
,,,,12-30-2019,,,,,,,,,,82172.83333
,,,,11-30-2019,,,,,,,,,,82172.83333
,,,,10-30-2019,,,,,,,,,,82172.83333
,,,,09-30-2019,,,,,,,,,,82172.83333
,,,,08-30-2019,,,,,,,,,,82172.83333
,,,,07-30-2019,,,,,,,,,,82172.83333
330433314_2020,NATIONAL CONFLICT RESOLUTION CENTER,330433314,2020,06-30-2021,92101,0,0,1200,0,462250,2067172,15150,2530622,2068372
,,,,05-30-2021,,,,,,,,,,172364.3333
,,,,04-30-2021,,,,,,,,,,172364.3333
,,,,03-30-2021,,,,,,,,,,172364.3333
,,,,02-28-2021,,,,,,,,,,172364.3333
,,,,01-30-2021,,,,,,,,,,172364.3333
,,,,12-30-2020,,,,,,,,,,172364.3333
,,,,11-30-2020,,,,,,,,,,172364.3333
,,,,10-30-2020,,,,,,,,,,172364.3333
,,,,09-30-2020,,,,,,,,,,172364.3333
,,,,08-30-2020,,,,,,,,,,172364.3333
,,,,07-30-2020,,,,,,,,,,172364.3333
330433314_2021,NATIONAL CONFLICT RESOLUTION CENTER,330433314,2021,06-30-2022,92101,0,0,521275,0,598626,970523,142849,2090424,1491798
,,,,05-30-2022,,,,,,,,,,124316.5
,,,,04-30-2022,,,,,,,,,,124316.5
,,,,03-30-2022,,,,,,,,,,124316.5
,,,,02-28-2022,,,,,,,,,,124316.5
,,,,01-30-2022,,,,,,,,,,124316.5
,,,,12-30-2021,,,,,,,,,,124316.5
,,,,11-30-2021,,,,,,,,,,124316.5
,,,,10-30-2021,,,,,,,,,,124316.5
,,,,09-30-2021,,,,,,,,,,124316.5
,,,,08-30-2021,,,,,,,,,,124316.5
,,,,07-30-2021,,,,,,,,,,124316.5
330492304_2015,FATHER JOES VILLAGES,330492304,2015,12-31-2015,921023332,0,0,0,0,560794,2189344,2070609,2750138,2189344
,,,,11-30-2015,,,,,,,,,,182445.3333
,,,,10-31-2015,,,,,,,,,,182445.3333
,,,,09-30-2015,,,,,,,,,,182445.3333
,,,,08-31-2015,,,,,,,,,,182445.3333
,,,,07-31-2015,,,,,,,,,,182445.3333
,,,,06-30-2015,,,,,,,,,,182445.3333
,,,,05-31-2015,,,,,,,,,,182445.3333
,,,,04-30-2015,,,,,,,,,,182445.3333
,,,,03-31-2015,,,,,,,,,,182445.3333
,,,,02-28-2015,,,,,,,,,,182445.3333
,,,,01-31-2015,,,,,,,,,,182445.3333
330492304_2016,FATHER JOES VILLAGES,330492304,2016,12-31-2016,921023332,0,0,0,0,242055,2887758,2649029,3129813,2887758
,,,,11-30-2016,,,,,,,,,,240646.5
,,,,10-31-2016,,,,,,,,,,240646.5
,,,,09-30-2016,,,,,,,,,,240646.5
,,,,08-31-2016,,,,,,,,,,240646.5
,,,,07-31-2016,,,,,,,,,,240646.5
,,,,06-30-2016,,,,,,,,,,240646.5
,,,,05-31-2016,,,,,,,,,,240646.5
,,,,04-30-2016,,,,,,,,,,240646.5
,,,,03-31-2016,,,,,,,,,,240646.5
,,,,02-29-2016,,,,,,,,,,240646.5
,,,,01-31-2016,,,,,,,,,,240646.5
330492304_2017,FATHER JOES VILLAGES,330492304,2017,12-31-2017,921023332,0,0,0,0,279676,6295355,5923230,6575031,6295355
,,,,11-30-2017,,,,,,,,,,524612.9167
,,,,10-31-2017,,,,,,,,,,524612.9167
,,,,09-30-2017,,,,,,,,,,524612.9167
,,,,08-31-2017,,,,,,,,,,524612.9167
,,,,07-31-2017,,,,,,,,,,524612.9167
,,,,06-30-2017,,,,,,,,,,524612.9167
,,,,05-31-2017,,,,,,,,,,524612.9167
,,,,04-30-2017,,,,,,,,,,524612.9167
,,,,03-31-2017,,,,,,,,,,524612.9167
,,,,02-28-2017,,,,,,,,,,524612.9167
,,,,01-31-2017,,,,,,,,,,524612.9167
330492304_2018,FATHER JOES VILLAGES,330492304,2018,12-31-2018,921023332,0,0,0,0,102020,2137155,2067214,2239175,2137155
,,,,11-30-2018,,,,,,,,,,178096.25
,,,,10-31-2018,,,,,,,,,,178096.25
,,,,09-30-2018,,,,,,,,,,178096.25
,,,,08-31-2018,,,,,,,,,,178096.25
,,,,07-31-2018,,,,,,,,,,178096.25
,,,,06-30-2018,,,,,,,,,,178096.25
,,,,05-31-2018,,,,,,,,,,178096.25
,,,,04-30-2018,,,,,,,,,,178096.25
,,,,03-31-2018,,,,,,,,,,178096.25
,,,,02-28-2018,,,,,,,,,,178096.25
,,,,01-31-2018,,,,,,,,,,178096.25
330492304_2019,FATHER JOES VILLAGES,330492304,2019,12-31-2019,921023332,0,0,0,0,578517,15544341,5811788,16122858,15544341
,,,,11-30-2019,,,,,,,,,,1295361.75
,,,,10-31-2019,,,,,,,,,,1295361.75
,,,,09-30-2019,,,,,,,,,,1295361.75
,,,,08-31-2019,,,,,,,,,,1295361.75
,,,,07-31-2019,,,,,,,,,,1295361.75
,,,,06-30-2019,,,,,,,,,,1295361.75
,,,,05-31-2019,,,,,,,,,,1295361.75
,,,,04-30-2019,,,,,,,,,,1295361.75
,,,,03-31-2019,,,,,,,,,,1295361.75
,,,,02-28-2019,,,,,,,,,,1295361.75
,,,,01-31-2019,,,,,,,,,,1295361.75
330496092_2013,COMMUNITY HEALTH IMPROVEMENT PARTNERS,330496092,2013,12-31-2013,0,0,0,45878,0,828832,471764,0,1346474,517642
,,,,11-30-2013,,,,,,,,,,43136.83333
,,,,10-31-2013,,,,,,,,,,43136.83333
,,,,09-30-2013,,,,,,,,,,43136.83333
,,,,08-31-2013,,,,,,,,,,43136.83333
,,,,07-31-2013,,,,,,,,,,43136.83333
,,,,06-30-2013,,,,,,,,,,43136.83333
,,,,05-31-2013,,,,,,,,,,43136.83333
,,,,04-30-2013,,,,,,,,,,43136.83333
,,,,03-31-2013,,,,,,,,,,43136.83333
,,,,02-28-2013,,,,,,,,,,43136.83333
,,,,01-31-2013,,,,,,,,,,43136.83333
330496092_2014,COMMUNITY HEALTH IMPROVEMENT PARTNERS,330496092,2014,12-31-2014,92123,0,0,37687,0,820992,382375,0,1241054,420062
,,,,11-30-2014,,,,,,,,,,35005.16667
,,,,10-31-2014,,,,,,,,,,35005.16667
,,,,09-30-2014,,,,,,,,,,35005.16667
,,,,08-31-2014,,,,,,,,,,35005.16667
,,,,07-31-2014,,,,,,,,,,35005.16667
,,,,06-30-2014,,,,,,,,,,35005.16667
,,,,05-31-2014,,,,,,,,,,35005.16667
,,,,04-30-2014,,,,,,,,,,35005.16667
,,,,03-31-2014,,,,,,,,,,35005.16667
,,,,02-28-2014,,,,,,,,,,35005.16667
,,,,01-31-2014,,,,,,,,,,35005.16667
330496092_2015,COMMUNITY HEALTH IMPROVEMENT PARTNERS,330496092,2015,12-31-2015,92123,0,0,74326,0,1470129,338135,0,1882590,412461
,,,,11-30-2015,,,,,,,,,,34371.75
,,,,10-31-2015,,,,,,,,,,34371.75
,,,,09-30-2015,,,,,,,,,,34371.75
,,,,08-31-2015,,,,,,,,,,34371.75
,,,,07-31-2015,,,,,,,,,,34371.75
,,,,06-30-2015,,,,,,,,,,34371.75
,,,,05-31-2015,,,,,,,,,,34371.75
,,,,04-30-2015,,,,,,,,,,34371.75
,,,,03-31-2015,,,,,,,,,,34371.75
,,,,02-28-2015,,,,,,,,,,34371.75
,,,,01-31-2015,,,,,,,,,,34371.75
330496092_2016,COMMUNITY HEALTH IMPROVEMENT PARTNERS,330496092,2016,12-31-2016,92123,0,0,82700,0,1528859,1256636,0,2868195,1339336
,,,,11-30-2016,,,,,,,,,,111611.3333
,,,,10-31-2016,,,,,,,,,,111611.3333
,,,,09-30-2016,,,,,,,,,,111611.3333
,,,,08-31-2016,,,,,,,,,,111611.3333
,,,,07-31-2016,,,,,,,,,,111611.3333
